t,W
1783750766.070781,254.214
1783750766.090925,253.638
1783750766.111067,253.638
1783750766.131219,253.638
1783750766.151363,253.638
1783750766.171514,253.638
1783750766.191660,253.736
1783750766.211805,253.736
1783750766.231945,253.736
1783750766.252122,253.736
1783750766.272264,253.736
1783750766.292443,253.439
1783750766.312584,253.439
1783750766.332768,253.439
1783750766.352908,253.439
1783750766.373057,253.439
1783750766.393204,253.008
1783750766.413326,253.008
1783750766.433439,253.008
1783750766.453560,253.008
1783750766.473774,253.008
1783750766.493928,253.234
1783750766.514038,253.234
1783750766.534149,253.234
1783750766.554305,253.234
1783750766.574462,253.234
1783750766.594606,253.678
1783750766.614715,253.678
1783750766.634897,253.678
1783750766.655035,253.678
1783750766.675187,253.678
1783750766.695335,253.986
1783750766.715449,253.986
1783750766.735588,253.986
1783750766.755769,253.986
1783750766.775913,253.986
1783750766.796065,254.144
1783750766.816216,254.144
1783750766.836359,254.144
1783750766.856501,254.144
1783750766.876650,254.144
1783750766.896819,253.571
1783750766.916964,253.571
1783750766.937103,253.571
1783750766.957240,253.571
1783750766.977405,253.571
1783750766.997559,253.579
1783750767.017702,253.579
1783750767.037886,253.579
1783750767.058017,253.579
1783750767.078153,253.579
1783750767.098287,254.750
1783750767.118435,254.750
1783750767.138588,254.750
1783750767.158789,254.750
1783750767.178930,254.750
1783750767.199074,255.194
1783750767.219222,255.194
1783750767.239361,255.194
1783750767.259505,255.194
1783750767.279650,255.194
1783750767.299804,254.549
1783750767.319947,254.549
1783750767.340090,254.549
1783750767.360231,254.549
1783750767.380383,254.549
1783750767.400525,255.464
1783750767.420669,255.464
1783750767.440810,255.464
1783750767.460949,255.464
1783750767.481113,255.464
1783750767.501267,255.331
1783750767.521411,255.331
1783750767.541550,255.331
